#,,sentiment,text,Emotion
274,4552,0,"@Rach_McCoyle : wicked, ill ring you after work &amp; we can arrange, i miss my best buddie  oh yes W&amp;C's all the way &lt;3",
275,4556,0,says ang tagal naman ng May 14  http://plurk.com/p/n1b4k,
276,4601,0,Is anyone out there?  Of course not... it's 4:07am.  I have to go to work early tomorrow and I can't sleep,Angry
277,4603,0,432 views and no takers...   http://www.etsy.com/view_listing.php?listing_id=23241867,Sad
278,4656,0,"Worst combination ever: 2 cups of Coffee, vitamin pill, cereal and milk.",Disgust
279,4666,0,@SalocinTEN: The same problem? I can't believe it! ,
280,4681,0,http://twitpic.com/2y9xm - this shit ball didn't come down,Angry
281,4703,0,wonders how how how !   http://plurk.com/p/n1czp,
282,4722,0,http://twitpic.com/2ya1c - Good F'in Morning  Springtime my ass. Global warming?! Suck it!,Angry
283,4738,0,@JodieWanKenobie Oh yer btw before i go i direct messaged you  not good news im afraid :'(,Fear
284,4754,0,"bahah, two days before my birthday, i'll be in the shittest mood ever! D: beware of seb on the 28th of April",Sad
285,4757,0,"omg i slept 2 hours, this sucks. now i'm off to school until 5:30  then i have to memorize my french oral and study for exams :'( too much",Sad
286,4758,0,Up early and off to work till 6:30pm.,
287,4762,0,Just got a call from the s2bx: my little one is sick and wants to stay home today.,Sad
288,4797,0,"@allaboutenergy Do you happen to have this song in your collection? http://www.amazon.com/I-Am/dp/B001CQ6578   I cannot buy it, USA only",Sad
289,4816,0,"Sun and Dï¿½ner, what a great lunch break. But now it's project time again  Upcoming meeting: Masterplan - sounds important BUT IS  ...",
290,4875,0,"just uploaded these pix - April 7th, huh?  Could have fooled me.   http://is.gd/rbg9",
291,4876,0,New interview about Wolfram|Alpha http://tr.im/in2l  Insanely cool. Can't wait for the launch in May  #wolframalpha #search #semantic-web,Joy
292,4917,0,Someone in SWEDEN didn't like Mystic Myre http://www.smartestgames.com/gotd.php ,
293,4927,0,9:30PM! So I asked my teacher if I had to speak about my project and she said noo! I am so happy. I might have spewed up!,Joy
294,4930,0,"woke up about 4:30ish very wet ,changed myself  still tryn to go back to sleep,not lookin good tho.....",Disgust
295,4932,0,"Dear Pidgin development team: Please please please can we have a notify for the IRC client, as I never read it until they have gone again ",
296,4950,0,http://news.aol.com/?feature=416950    Very sad.,Sad
297,4960,0,Spring time is over  http://twitpic.com/2yagh,
298,4965,0,@daibarnes I've just looked on your list and it isn't there  http://www.diigo.com/user/daibarnes/moodlefairy?tab=250,
299,4966,0,"@Redd205 it sure will .. &amp; since i'm a responsible mom, i dont have random men in my bed  and i have to use my imagination :-D",Joy
300,4971,0,@ mileycyrus: man it sounds like you had a rough night  i'm sorry. Hope ya get some sleep soon!,Sad
301,5004,0,@zampeachie @Farscale To answer both of you: I studied for FOUR hours before the exam and I'm pretty sure I still fucked it ,Sad
302,5005,0,Is home! Been @ WCH since 8:30AM this morning. Been awake since 4. 2nd born in over night; she is not a happy camper  #WCH #tired,Sad
303,5009,0,Riddle Answer: Romeo and Juliet are fish!!! And the broken glass and water is from the fishbowl breaking ,
304,5027,0,Oh no! How did I only just find this out?! http://www.abc.net.au/news/stories/2009/04/02/2533045.htm?section=entertainment I'm sad now,Sad
305,5033,0,"again at 3:45 during the morning, the crazy old lady downstairs had her music turn on.... uggg",Angry
306,5036,0,My face again... I miss this hair  http://paradisaea-decora.deviantart.com/art/Amore-de-Mori-Fascinator-112915560 ,Sad
307,5072,0,Ripley is missing Sarah  http://apps.facebook.com/dogbook/profile/view/540402,Sad
308,5104,0,"@amazingphoebe i guess so :/ but i'ma still be hell fucked off those nights regardless, i guess ",Angry
309,5111,0,want http://tinyurl.com/3p7653 !! but not in the uk store,Sad
310,5136,0,Looks like McG lost his R-Rating battle over Terminator Salvation. Watered down Terminator movie?  http://tinyurl.com/c37yjv,
311,5174,0,"Photo: got this from marjï¿½s multiply. awww, iï¿½ll miss you masci,  http://tumblr.com/xix1ju5ku",
312,5210,0,It's too early to be at school... It's 6:50 ugh....,Angry
313,5211,0,just woke upp [: CHEESE ON TOAST. yummmm. i want to wear my spongebob teeshirt but i cant find it ,Joy
314,5281,0,Reila woke me up around 3:30AM and I STILL haven't gone back to bed because she's asleep on me,Sad
315,5284,0,and here  http://twitpic.com/2yaxf,
316,5305,0, my housemaid.........oh I hate her :s  I guess she has alzheimers she didn't even know MY NAME,Angry
317,5311,0,Violence: bloodbath in Landgericht Landshut... 	 Germany is no longer safe  ,Sad
318,5320,0,http://twitpic.com/2yb45 - Eggies!!! For my sister and parents. Im not so sure Im gonna get some back...,Sad
319,5322,0,@mikafonacier I'm seriously so devastated.  Hell yes. HAHAHA. :x,Joy
320,5334,0,A snow covered morning... In April. So depressing  http://twitpic.com/2yb54,Sad
321,5340,0,Glad my PC had stopped randomly crashing;  it wasn't very conducive to work  - http://bkite.com/06fNh,Joy
322,5361,0,"http://bit.ly/rKfaO new spending plan looks very practical (more intelligence and irregular warfare (@ terrorism)), still jobs are lost.. ",Sad
323,5374,0,@thehoosiersuk http://twitpic.com/2yafi - Keep Losing Count  Ill Guess About 176  xx,
324,5384,0,says aww. maintenance ang Pet Society.  http://plurk.com/p/n1mox,
325,5408,0,": so like, now that everyone knows what I'm doing with my life here in twitter what am I supposed to talk about in normal conversation?!? ",Surprise
326,5409,0,"http://postsecret.blogspot.com/ The Jury Duty postcard - I WAS TOO, but I couldn't fly to Calgary for it. ",Sad
327,5479,0,Audio: coolcat214: ï¿½awwwwwwwwwww my poor baby is sick im sorry mi amor  its okay. =| http://tumblr.com/xue1ju8xt,Sad
328,5489,0,ew snow! but anywho im getting ready to go to co op BUT....no brandon today  he is very sick! so im coming home today D: send some love&lt;3,Sad
329,5518,0,Oscar is getting ready to be neutered  http://apps.facebook.com/dogbook/profile/view/6366157,
330,5538,0,New SATC movie coming out 2010! But Oz gets the premier last  All cast back and it's set in fabulous London...yay! http://tiny.cc/7zCnY,Joy
331,5545,0,Advertising and marketing research tomorrow  hope i know stuff :&quot;(,Anticipation
332,5551,0,@Yourmumsmabitch Well I was there for quite a bit when your car stopped working :p Damn I forgot about your car sorry  Poor thing,Sad
333,5564,0,@Adka88 ya this one - its just really expensive in Swiss     http://bit.ly/aBxtk,
334,5569,0,this is embarrassing and irritating. Conchords in Tampa Review. http://is.gd/rbFC ,Sad
335,5571,0,random thoughts pt 3 of 3: i'm onto season 3 of l word. i don't want to watch this season because my favorite character dies.,Sad
336,5573,0,Sydney rail advertising. http://twitpic.com/2ybkw Graduate programs at railways was my first choice but alas I ended in fashion,
337,5617,0,"Riddle me this: WHY is it SNOWING? Not flurrying, S-N-O-W-I-N-G? ",
338,5619,0,1 in 6 of my previous friends and colleagues at RBS are going to lose their jobs  http://news.bbc.co.uk/2/hi/uk_news/scotland/7987659.stm,Sad
339,5626,0,"mai thi communication system mï¿½ ch?a cï¿½ h?c ???c ch? nï¿½o h?t, ch?c l?i f?i n?p gi?y tr?ng nh? hï¿½m thi mï¿½n Anten quï¿½,  :'&lt;",
340,5632,0,Oh Parky no  http://uk.tv.yahoo.com/blog/article/138886/ Should Jade have been punished for being brought up poor then?,Sad
341,5634,0,@cyclesocial 3 out of 3 comments are negative on that story http://tinyurl.com/cgqajm UK Society seemingly doesn't want to slow down,
342,5668,0,"Isabeau Ella-Marie Carpenter wntd mommy 2 call in sick, i miss her  http://apps.facebook.com/dogbook/profile/view/6215591",Sad
343,5695,0,Just stopped in at Subway. They didn't have the Fearless songbook at Music Cellar  Spent 6.50 on theory books I don't even want :/,Sad
344,5721,0,Full Of The Cold:; Starting To Bring Me Down ,
345,5731,0,@SelenlovesMcfly NOOOOO!!   Are they really angry? :'(,Sad
346,5747,0,@Maceymace it's at 9:00 but i've gotta be there 15 minutes before.. :/ so very early!!  my sisters boyfriends doing it the same day,Sad
347,5755,0,Simba is already missing Sally &amp; Zac  http://apps.facebook.com/catbook/profile/view/1043840,Sad
348,5765,0,Horrible day so far and it's only 7:30 am,Disgust
349,5775,0,@GiulianaRancic:I'm very excited my cardio kickboxing instructor is teaching close by again! I had lost 30 lbs w/her. Back on w/out her,Joy
350,5787,0,"Just had the guy from the insurance company over, re: flooded kitchen. Much chin rubbing later, its all got to be ripped out. ",
351,5805,0,"@bigjonevans @willgray79 you asked for a &quot;Volunteer&quot; for Monday, not sure mine will be there    http://bit.ly/13qWMV",
352,5811,0,@sinjax Alas MusicBrainz does not recognise the mp3  http://content.ytmnd.com/content/1/2/a/12a04f12b7524534b0275a0ab5fcab9e.mp3,
353,5847,0,"@SLessard Hi Stefan!Unfortunately i canï¿½t go to DMB concert in Brazil  I was studing surgery,iï¿½m becoming to be a doctor i was busy :/",Sad
354,5848,0,@ensredshirt I forgot all about Chuck! I didn't remember until about 8:15  I will have to catch it online...,
355,5849,0,got off @ 12:30 am and now I am on my way back 2 OCS land!,
356,5868,0,@mistressmatisse That link isn't working  http://ff.im/1Yepk,
357,5884,0,http://twitpic.com/2yc8x - And this guy was eyeing me off for his lunch!!!,Angry
358,5894,0,Part two of my HP saga: Black cartridge I bought way back dried out since I couldn't actually use it in my printer. 15 ï¿½ gone.,
359,5905,0,Jack can't wait until he gets hom from the Vet. My leg hurts   http://apps.facebook.com/dogbook/profile/view/6236285,Sad
360,5938,0,@theellenshow http://twitpic.com/2cepq - You never told your cow story! We were waiting for it.,
361,5948,0,Really liking the new Yahoo Music Pages http://new.music.yahoo.com/velvet-underground. The only problem is that it uses Rhapsody ,
362,5988,0,says walang RC  http://plurk.com/p/n1vzj,
363,5996,0,"is wearing nothing but a sarong as a house dress. Have to, weather feels heavy and humid  http://plurk.com/p/n1w2g",
364,6014,0,"Gah! Its +15 outside, and i'm stuck in this shit hole building till 6:00! Why me!?!?",Angry
365,6031,0,davepeckens: @honk4peace Never received any DMs last night.  Twitter was hacking up a lung or something.,Sad
366,6068,0,Deep papercut on miles to go.  :/...listening to music.,Sad
367,6070,0,Sick as shit.  I really want to drink some water. :/,Sad
368,6101,0,Photo field trip today. (: I just wish it wasn't so cold. ,Joy
369,6105,0,wonders why I always don't have a signal? I'm using Globe  http://plurk.com/p/n1xjj,
370,6116,0,Oh no - it's all gone to shit  http://is.gd/rc0L,Sad
371,6192,0,Teaching on very little sleep: This will be fun. ,Disgust
372,6193,0,"Just got to work..... here til 4:30... still no internet @ home  will get it up ASAP, tho!",
373,6200,0,I broke m.twitter.com too  http://twitpic.com/2ycz0,
374,6209,0,"@of_cupids TY 4 the suggestion, but I can't be around cooking food: I'm allergic to pork products &amp; just the smell can make me sick.",
375,6230,0,http://twitpic.com/2yczz - This is yk not feeding us,
376,6233,0,says Pau.wag ka na sad please..  http://plurk.com/p/n1zkg,
377,6248,0,Someone somewhere didn't like Yubotu http://www.smartestgames.com/gotdhistory.php?id=158,Sad
378,6261,0,@imrui no i feel nothing.. but i have http://en.wikipedia.org/wiki/Mount_Vesuvius this just near my house ,
379,6285,0,YEY Sox game today! if only i didn't have class till 4:20,Sad
380,6318,0,@joyanne Thanks...   Also: argh. And gah. And a bit of meh.,Angry
381,6327,0,just had a mam as talk wif dad bout...shit. :@ still underhouse arrest. BASICALLY: ALL MY TRUST=GONE ,Surprise
382,6342,0,is @ St Mary's  http://ff.im/-1Ygw9,
383,6346,0,This looks like a great series on different bike marques - http://is.gd/rcb3 - if only I had Discovery HD...,
384,6390,0,@MissIgs been too many meetings since 12:30  AAHH!,Sad
385,6393,0,we owe like $350 dollars to the IRS   Fair tax anyone?  http://www.fairtax.org/site/PageServer?pagename=about_main,
386,6399,0,@Schofe http://twitpic.com/2yd1o - this one isn't anywhere near as comfy,
387,6460,0,ready to go to my cousins...at five...its now 14:22,
388,6464,0,@ninaneverknew: I knooow.  but tsk. im so feeling the urge to move out! Huhu. ,
389,6465,0,@tommcfly :O starbucks! never tehe oooh now i want one ,Surprise
390,6477,0,says over 200 na ang dead sa italy  http://plurk.com/p/n241v,Sad
391,6479,0,Karelman: thinking in Italy. So sorry  http://tinyurl.com/cequbc,Sad
392,6490,0,I can already teel that it's going to b a rough day and it's not even 9:30 yet!,Sad
393,6495,0,i hate snow...why did it have to come back??!! :@  seeing monsters vs. aliens tonight with @ashleebaby7,Sad
394,6546,0,#spbpuk other common failures to upgrade: dec CU had a corrupted dlls in it and hanged. Just my experience. ,
395,6548,0,wow.... http://digg.com/d1nzKq  and people here complaine about our buses here... ( don't know if this link will work ) i'm new,
396,6562,0,@presssquare DDDDD: poor you ,Sad
397,6577,0,Lesson Learned: Don't try and take out contact lenses in the shower ,
398,6632,0,http://twitpic.com/2ye2j - Spanish Orals + French Orals = Bordem + 1 books + 100 sheets,Sad
399,6639,0,"@MarieChristineJ No, I'm old. You made it to 10:45! Whereas I usually only last til 10",
400,6640,0,"@bradradke lol at least you're eating something this morning, i couldnt cuz i was rushed out the door to school :@ ",Sad
401,6646,0,was at school before 7:00 this mornin,
402,6659,0,dear ipod: pls to be coming back to me nao. WHERE ARE YOU? i can't find youuuuu.  don't be lost!,Sad
403,6660,0,jennatar: oh my god internet explorer 6 and 7 i just don't understand you guys  [Jenn Frank] http://tinyurl.com/d4twwr,Surprise
404,6677,0,"@CLChouse re: Retyping Tweets, I know.    I (via BeTwittered) was putting the icing on Twitters &quot;Fail Whale Cake&quot; yesterday.",
405,6691,0,@nancypub @mikenealis @JessicaLemmo I actually saw a site where they do that http://bit.ly/ExwiN but that just made me sad!  #Smeeps,Sad
406,6697,0,"@davidm89 FYI: In case you're looking, a new Chicago Manual goes for about $50.",
407,6746,0,I can't believe this cool Day/Night Street Rock doesn't even have a single heart  http://www.etsy.com/view_listing.php?listing_id=21362047,Surprise
408,6750,0,ok to get more serious again: I'm now poking in me nose! trying to find some green but can't find none ,
409,6752,0,A new two wheel vehicle! http://news.yahoo.com/s/ap/20090407/ap_on_bi_ge/general_motors_segway   I dont know how to shorten things yet,
410,6754,0,my phone rang at 2:08 am...,
411,6764,0,http://twitpic.com/2yee8 - I can almost see the sky!,
412,6799,0,"AAAARGH! must, have! broke...  http://link.marktplaats.nl/234557434",Angry
413,6806,0,LaKuata: good morning! well I had an appointment but..my car won't start  I'm stuck at home,Sad
414,6840,0,says napaka hostile tuloy ng environment dito sa office ngayon...  http://plurk.com/p/n29vz,
415,6858,0,"So what, all the new Canon SLR's record video now??   New Rebel T1i comes out in May:  12,800 iso, video, 15.5 mpx.... *sigh*",Angry
416,6871,0,might be needing this in the very near future  http://macmost.com/replacing-a-macbook-pro-fan.html,Anticipation
417,6918,0,is waiting for RC to come back  http://plurk.com/p/n2b6d,
418,6932,0,"Appointment for Barkley at 3:15. Seriously, I need my dog to not have cancer or anything. That's expensive but I can't let him die.",Sad
419,7013,0,Okay guys must start getting ready for class. Tuesday and Thor's Day (learned that in class lol) are my long days  1:00 straight thru 3:30,Joy
420,7038,0,"i'm so tired right now guys, i've had loads of sleep :| its really wierd! Not well ",Sad
421,7043,0,http://twitpic.com/2yf5x - I want a real breakfast this morning,
422,7054,0,is out apartment hunting!!!!   sidenote: sad dat none of her friends r on twitter...feels like shes talkin 2 herself  lol,Sad
423,7101,0,Word To The Wise: don't make out with someone unless you're wearing chapstick &amp; such... my lips hurt. ,
424,7115,0,I love people that BANG ON THE FUCKING WINDOW AT 9:59 AM and scream Russian at me!!! Why couldn't  Hitler win?,Angry
425,7137,0,@jason_nott http://twitpic.com/2ybib - Sorry for the bad weather! We hate it too  Hope you still have a good time in Ohio.,Sad
426,7140,0,@frypilot yes but it happens everytime you listen to ftsk  and i listen to ftsk and dont want that to happen to kitts! :'(!,Sad
427,7144,0,woops got chocolate milkshake on my white top :S grr my top  &lt;3,Sad
428,7154,0,"ay nag-online sandali dahil atat sa grades. Unfortunately, di pa rin complete ang grades ko sa CRS.   http://plurk.com/p/n2exb",
429,7157,0,i am getting ready for school start a 8:00 not in your seat by 8 your tardy!,
430,7169,0,Cat has an appt this afternoon at 3:45. She ate a little this morning. She's hiding right now. I'm worried.,Sad
431,7172,0,@rbbandstand WICBT (Wish I Could Be There) Snowing here   .....like our class song said...&quot;The Sun will come out...tomorrow&quot; ::gagging::,Sad
432,7207,0,sad but true   ? http://blip.fm/~3xj00,Sad
433,7214,0,grabbing some food before class maybe... 11:05-12:20 &amp; 12:30-3:10  then nap or swimming and some speech thing for class at 6ish ewww! bye,Disgust
434,7255,0,"Standing between me &amp; spring break: 6 days, filing taxes (I owe  ), end of term and figuring out grades, dentist today...",
435,7282,0,"hears it's April, but still sees February when he looks outside. Also, woke up with PVCs. Lovely.    http://twitpic.com/2yft8",Joy
436,7304,0,Watching EastEnders Revealed while eating chicken noodle soup. Going to get upset all over again re: Danielle &amp; Ronnie. ,Sad
437,7320,0,http://twitpic.com/2yfzz - I wish it was still Sat,Sad
438,7327,0,"New commute record: 1hr20min, normally &lt;30min.  They're adding an emergency second lane to 40 through the canyon tonight.",
439,7410,0,2 classes til 1:30.. then work til 6. Tomorrow will be a very long day,
440,7423,0,"GreaterLansingWelcome back party for the Spartans! Breslin Center, 10:45 this morning! Team arrives about 11:15 a.m. Wish I could go",
441,7432,0,Normal Grading system vs Asian Grading system. http://tinyurl.com/ddyd8p LOL ITS SO TRUE I went through that,
442,7454,0,#Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz,
443,7472,0,I'm having such a hard time dealing with everything  I can't help but think about her alot :/ I wonder how shes handling this. Is she  ...,Sad
444,7484,0,@ the desk! :-/   wish i was in NY!!!!!! ,Sad
445,7500,0,"intranet search results: looks like google , at first glance the relevance seems as bad as in almost every intranet ",Sad
446,7551,0,I saw the cutest guy ever!.... in my dream  dreams come true right? i hope so! (:,Joy
447,7564,0,is playing iKnowledge (???) in facebook. The question is so difficult.  http://tinyurl.com/dn8ot5,
448,7612,0,http://twitpic.com/2ygve - This is where I will be parked for the next three days. No windows,
449,7638,0,"@pedrogaspar I thought I was the only one with &quot;tab'itis&quot;...  I get &quot;attached&quot; to the open tabs with articles, code, etc... :/",Sad
450,7664,0,OMG! I hate this snow!   3 Days till David Cook!  &lt;Hebrews 13:8&gt;,Sad
451,7698,0,&quot;Pack&quot; the duckling found safe but his webbed feet have been cut and a new one will still have to be made.  http://is.gd/rdfK,
452,7720,0,http://twitpic.com/2yh5g - Today is the day. Gotta sell the scooter,
453,7724,0,just woke up  kinda not feeling well... http://plurk.com/p/n2obx,Sad
454,7728,0,: staying away from tea all day today ,
455,7766,0,Had horrible dream in which one of The Sats died :|  The first dream I've had about them that I properly remember and it's that terrible!!,Sad
456,7789,0,Just posting about my first time with the #WiiFit - It's okay...but not what I thought it was going to be  http://bit.ly/K6wwM,
457,7798,0,stupid cocking megavideo :@ wish wixi wasnt down today ,Angry
458,7837,0,"IPL schedule for SA now online http://snurl.com/fezu1 , but none of Joburg matches are bookable yet  #cricket http://ff.im/-1Ynyy",
459,7839,0,"Happy and sad, I don't have to go into work until 3:25 today, but I miss out on my 12 Asian kids on a bus route.",
460,7884,0,just had a nasty nosebleed and this didn't help me at all http://www.etsy.com/forums_thread.php?thread_id=6108505&amp;page=1 made me sad,Sad
461,7893,0,"My head is hurting, my throat is sore, I can't hear the Day26 leak, the Day26 album on Amazon is fuc*ing expensive, I have homework :'(",Sad
462,7896,0,"Time Off Day 2: Just got back from my time out, i am so tired of being skint, no good news at the bank  May watch another zombie film now.",Sad
463,7947,0,Big Mama is missing her mommy!  she is always gone! http://apps.facebook.com/dogbook/profile/view/6305303,Sad
464,7965,0,"@sparkledonkey: The second he started posting about moving in the subscriber section, I thought of you guys. ",
465,8048,0,"@EWPopWatch: Did Kutner's *sniff, sniff* *sob, sob* leave of the show have to do with the actor, Kal Penn? ",Sad
466,8051,0,@screamaimdance haha yeah that's the one :] and I tried with my Flickr but I can't even remember my Yahoo ID :S  Added you on my one,Joy
467,8058,0,filling out my Call to the Bar form :/ just have to find 2 &quot;professional people&quot; to give me a reference,
468,8072,0,"Home again, home again. Jiggidy Jig.  http://twitpic.com/2yi9c",
469,8095,0,"Lycos 14 year old mascot spider &quot;Rex&quot; passed away this morning.  RIP friend, you will be missed.  Her story: http://is.gd/rdsE",Fear
470,8098,0,"@SurrendrDorothy I had a tough time doing anything here yesterday around 3, 3:30.",Sad
471,8123,0,": Gosh, I'm fucking emo. I wrote on status on facebook 4 her, mum turned off Tom &amp; Jerry (which me and Ruby was enjoying) For The Hills.",Fear
472,8127,0,http://twitpic.com/2yii3 - my q key broke,Fear
473,8145,0,has been neglecting Plurk.  http://plurk.com/p/n2vlz,
474,8149,0,Already hungry for lunch and it's not even 11:00 am yet.,Anticipation
475,8156,0,Timchou (A.K.A. &quot;Timber&quot;) ...my mom ran 13.1 miles...WITHOUT ME!!!  http://apps.facebook.com/dogbook/profile/view/6203681,Angry
476,8195,0,How sad.  http://tinyurl.com/c975bt,Sad
477,8226,0,is  down pa din ang restaurant city http://plurk.com/p/n2wog,
478,8248,0,"Retweeting @93octane: The musician who inspired me to pick up the bass, Chi Cheng of the deftones, is still in a coma since 11/4/08.",Joy
479,8254,0,"@SecndCitySoiree you know, I'm tempted to make the switch. first @Dell 's customer service was great, but now i feel    http://bit.ly/AdSB",
480,8256,0,#Lahore #Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz http://tinyurl.com/d9jux2,
481,8315,0,I never made &lt;a href=&quot;http://www.apple.com/downloads/dashboard/music/redalarmclock.html&quot;&gt;Red Alarm Clock&lt;/a&gt; work ,Surprise
482,8323,0,@earthtoryann: lolz ryann. im skipping all day. i wont be in bilology ,Joy
483,8332,0,"Your bike messenger look is so hot right meow: Except that you're on the train without a bike cause it's raining today. Aww, so sad ",Angry
484,8342,0,Back home - wish I was still in Cabo  http://twitpic.com/2yj1i,Sad
485,8348,0,the good news: the doctor agrees; i NEED surgery!!  the bad news: i have to wait til the last wednesday in may  UGH!,Joy
486,8377,0,@JasmineAria I don't know  *::realizes that boycotting a computer would be stupid::* SHUT UP!! ,Angry
487,8395,0,: Had to come inside because the cable didn't reach to the bit of the garden with sun  Now sitting in the lounge instead...,
488,8429,0,&quot;Twitter Status: Bad Gateway Twitter is down&quot; ,
489,8466,0,My little boy has the croup (http://en.wikipedia.org/wiki/Croup) again  he was coughing all night...,Disgust
490,8469,0,@yazeez http://twitpic.com/2yiur - tell apple to make a pink one,
491,8537,0,? mï¿½nh ch?ng mu?n ngh? ??n vi?c ch?ng l?y   8/3 nï¿½y http://afamily.channelvn.net/20090306055417830tm0ca99/Phim-hay-VTV1-Co-dau-chay-tron,
492,8539,0,forgot to sign out from my google account and my friend had his share of wickedness :O ,Surprise
493,8545,0,almost time for a ride. Q: will i get it done and stay dry? A: No. cos my shoes are still sopping from yesterday. boo. ,Anticipation
494,8548,0,"Tonight: I'll be showing the Palm Pre on the Daily Show...wait, no, I'll just be a sap in the audience ",Fear
495,8575,0,Working on my songg for aunt nan.   kinda hard and crying while I write it :'(,Sad
496,8578,0,"Well, @LilWO was having a tough day/night. Wanted @TinkFan to lay down w/ him, and she passed out, still sick   http://twitpic.com/3i2jo",Sad
497,8593,0,@nick_carter http://twitpic.com/3i1z0 - oh i want one too,
498,8616,0,Dear AT&amp;T:  Get your act together with the Coachella webcast.  I missed The Hold Steady end.    http://music.att.com,Anticipation
499,8622,0,@nick_carter http://twitpic.com/3i25t - I totally missed out on this. I have a really good one...,Joy
500,8623,0,@xosophietweets ahh :S i dnt know what to say....i'm friends with all you guys i dnt like this ,Sad
